Option,Energy Cores,Energy Ram,Energy Gpu,Energy Pkg,Time (perf) (s),Time (exec) (s),Ratio time (%),Power_Cores,Power_Ram,Power_Gpu,Power_Pkg
":version :txact, :n-workers 52, :n-secondary-workers 2, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",56.19,5.74,0.08,83.02,2.7851697,0.097089,0.0348593,20.17,2.06,0.03,29.81
":version :txact, :n-workers 54, :n-secondary-workers 2, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",55.11,5.68,0.06,82.07,2.769053,0.101291,0.0365797,19.9,2.05,0.02,29.64
":version :txact, :n-workers 56, :n-secondary-workers 2, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",54.41,5.76,0.08,81.53,2.8068295,0.089288,0.031811,19.38,2.05,0.03,29.05
":version :txact, :n-workers 58, :n-secondary-workers 2, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",54.95,5.74,0.08,82.26,2.8122664,0.102618,0.0364894,19.54,2.04,0.03,29.25
":version :txact, :n-workers 60, :n-secondary-workers 2, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",55.06,5.68,0.07,82.11,2.781022,0.095112,0.0342004,19.8,2.04,0.03,29.53
":version :txact, :n-workers 62, :n-secondary-workers 2, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",56.41,5.72,0.06,83.82,2.7855553,0.104954,0.0376779,20.25,2.05,0.02,30.09
":version :txact, :n-workers 64, :n-secondary-workers 2, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",57.9,5.79,0.07,85.65,2.8302519,0.133778,0.0472672,20.46,2.05,0.02,30.26
":version :txact, :n-workers 1, :n-secondary-workers 2, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",70.97,7.57,0.07,108.52,3.7994089,1.117464,0.2941152,18.68,1.99,0.02,28.56
":version :txact, :n-workers 2, :n-secondary-workers 2, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",64.99,6.49,0.06,96.32,3.198241,0.501616,0.1568412,20.32,2.03,0.02,30.12
":version :txact, :n-workers 4, :n-secondary-workers 2, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",59.63,5.95,0.09,88.15,2.9236127,0.224329,0.0767301,20.4,2.04,0.03,30.15
":version :txact, :n-workers 6, :n-secondary-workers 2, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",56.95,5.72,0.07,84.31,2.8013268,0.152456,0.0544228,20.33,2.04,0.02,30.1
":version :txact, :n-workers 8, :n-secondary-workers 2, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",55.23,5.8,0.06,83.2,2.8556968,0.094826,0.0332059,19.34,2.03,0.02,29.13
":version :txact, :n-workers 10, :n-secondary-workers 2, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",54.86,5.68,0.07,82.17,2.7900413,0.091821,0.0329103,19.66,2.04,0.03,29.45
":version :txact, :n-workers 12, :n-secondary-workers 2, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",55.68,5.71,0.07,83.19,2.8010921,0.090689,0.0323763,19.88,2.04,0.02,29.7
":version :txact, :n-workers 14, :n-secondary-workers 2, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",55.94,5.7,0.06,83.44,2.7851991,0.088727,0.0318566,20.08,2.05,0.02,29.96
":version :txact, :n-workers 16, :n-secondary-workers 2, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",55.29,5.64,0.06,82.56,2.7578595,0.087309,0.0316582,20.05,2.05,0.02,29.94
":version :txact, :n-workers 18, :n-secondary-workers 2, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",55.84,5.72,0.07,83.08,2.7966792,0.085897,0.0307139,19.97,2.05,0.03,29.71
":version :txact, :n-workers 20, :n-secondary-workers 2, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",56.53,5.71,0.06,83.96,2.7820358,0.086712,0.0311685,20.32,2.05,0.02,30.18
":version :txact, :n-workers 22, :n-secondary-workers 2, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",56.24,5.69,0.08,83.34,2.7734093,0.088478,0.0319023,20.28,2.05,0.03,30.05
":version :txact, :n-workers 24, :n-secondary-workers 2, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",58.1,5.76,0.08,85.68,2.8072821,0.125678,0.0447686,20.7,2.05,0.03,30.52
":version :txact, :n-workers 26, :n-secondary-workers 2, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",56.43,5.72,0.07,83.87,2.7846547,0.098074,0.0352194,20.26,2.05,0.03,30.12
":version :txact, :n-workers 28, :n-secondary-workers 2, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",56.13,5.78,0.07,83.97,2.8207423,0.092254,0.0327056,19.9,2.05,0.02,29.77
":version :txact, :n-workers 30, :n-secondary-workers 2, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",56.23,5.74,0.08,83.77,2.8030459,0.093869,0.0334882,20.06,2.05,0.03,29.89
":version :txact, :n-workers 32, :n-secondary-workers 2, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",56.02,5.75,0.07,83.67,2.8130237,0.103734,0.0368763,19.91,2.04,0.02,29.74
":version :txact, :n-workers 34, :n-secondary-workers 2, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",57.42,5.73,0.05,85.22,2.8093074,0.12484,0.044438,20.44,2.04,0.02,30.33
":version :txact, :n-workers 36, :n-secondary-workers 2, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",55.65,5.65,0.07,83.03,2.7594497,0.091577,0.0331867,20.17,2.05,0.03,30.09
":version :txact, :n-workers 38, :n-secondary-workers 2, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",55.87,5.66,0.07,83.28,2.7609011,0.08821,0.0319497,20.24,2.05,0.03,30.16
":version :txact, :n-workers 40, :n-secondary-workers 2, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",55.36,5.7,0.07,82.66,2.783696,0.098882,0.0355218,19.89,2.05,0.03,29.69
":version :txact, :n-workers 42, :n-secondary-workers 2, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",55.93,5.7,0.06,83.31,2.7893794,0.105071,0.0376682,20.05,2.04,0.02,29.87
":version :txact, :n-workers 44, :n-secondary-workers 2, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",55.19,5.68,0.08,82.59,2.7809556,0.091369,0.0328553,19.85,2.04,0.03,29.7
":version :txact, :n-workers 46, :n-secondary-workers 2, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",55.55,5.72,0.07,83.06,2.7960339,0.108426,0.0387785,19.87,2.05,0.03,29.71
":version :txact, :n-workers 48, :n-secondary-workers 2, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",55.79,5.7,0.06,83.3,2.7891776,0.09891,0.0354621,20.0,2.04,0.02,29.87
":version :txact, :n-workers 50, :n-secondary-workers 2, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",55.45,5.64,0.07,82.7,2.7609755,0.093714,0.0339424,20.08,2.04,0.03,29.95
":version :txact, :n-workers 52, :n-secondary-workers 2, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",56.88,5.73,0.07,84.59,2.8136495,0.116543,0.0414206,20.22,2.04,0.02,30.06
":version :txact, :n-workers 54, :n-secondary-workers 2, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",55.42,5.67,0.06,82.8,2.7801446,0.103699,0.0372999,19.93,2.04,0.02,29.78
":version :txact, :n-workers 56, :n-secondary-workers 2, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",58.19,5.8,0.06,86.21,2.8464213,0.157843,0.0554531,20.44,2.04,0.02,30.29
":version :txact, :n-workers 58, :n-secondary-workers 2, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",55.83,5.7,0.06,83.23,2.7851491,0.099254,0.0356369,20.05,2.05,0.02,29.88
":version :txact, :n-workers 60, :n-secondary-workers 2, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",57.74,5.78,0.06,85.45,2.842848,0.140733,0.0495042,20.31,2.03,0.02,30.06
":version :txact, :n-workers 62, :n-secondary-workers 2, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",57.45,5.82,0.06,85.21,2.8187788,0.093405,0.0331367,20.38,2.06,0.02,30.23
":version :txact, :n-workers 64, :n-secondary-workers 2, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",55.56,5.75,0.07,83.07,2.8037209,0.092906,0.0331367,19.82,2.05,0.02,29.63
":version :txact, :n-workers 1, :n-secondary-workers 2, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",71.52,7.58,0.08,109.36,3.7989377,1.098352,0.2891208,18.83,2.0,0.02,28.79
":version :txact, :n-workers 2, :n-secondary-workers 2, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",65.58,6.42,0.08,96.78,3.1600973,0.468393,0.1482211,20.75,2.03,0.03,30.63
":version :txact, :n-workers 4, :n-secondary-workers 2, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",60.88,6.02,0.09,90.09,2.9550588,0.240497,0.0813848,20.6,2.04,0.03,30.49
":version :txact, :n-workers 6, :n-secondary-workers 2, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",57.72,5.74,0.07,85.42,2.8113977,0.136222,0.0484535,20.53,2.04,0.02,30.38
":version :txact, :n-workers 8, :n-secondary-workers 2, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",55.15,5.75,0.08,82.7,2.816244,0.110042,0.039074,19.58,2.04,0.03,29.37
":version :txact, :n-workers 10, :n-secondary-workers 2, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",55.59,5.65,0.07,82.91,2.7683345,0.102231,0.0369287,20.08,2.04,0.03,29.95
":version :txact, :n-workers 12, :n-secondary-workers 2, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",54.89,5.66,0.08,82.28,2.775353,0.084208,0.0303414,19.78,2.04,0.03,29.65
":version :txact, :n-workers 14, :n-secondary-workers 2, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",55.34,5.69,0.07,82.75,2.7819666,0.090227,0.0324328,19.89,2.05,0.03,29.75
":version :txact, :n-workers 16, :n-secondary-workers 2, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",55.03,5.6,0.08,82.03,2.740207,0.090147,0.0328979,20.08,2.04,0.03,29.94
":version :txact, :n-workers 18, :n-secondary-workers 2, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",55.02,5.7,0.07,82.31,2.7783235,0.093572,0.0336793,19.8,2.05,0.03,29.63
":version :txact, :n-workers 20, :n-secondary-workers 2, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",55.95,5.66,0.06,83.12,2.767528,0.106782,0.0385839,20.22,2.05,0.02,30.03
":version :txact, :n-workers 22, :n-secondary-workers 2, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",55.02,5.68,0.08,82.34,2.7880719,0.084748,0.0303966,19.73,2.04,0.03,29.53
":version :txact, :n-workers 24, :n-secondary-workers 2, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",55.91,5.72,0.07,83.66,2.8037558,0.122369,0.0436447,19.94,2.04,0.02,29.84
":version :txact, :n-workers 26, :n-secondary-workers 2, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",55.23,5.72,0.06,82.62,2.7922781,0.091705,0.0328424,19.78,2.05,0.02,29.59
":version :txact, :n-workers 28, :n-secondary-workers 2, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",54.96,5.68,0.07,82.07,2.7625586,0.087276,0.0315925,19.89,2.06,0.03,29.71
":version :txact, :n-workers 30, :n-secondary-workers 2, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",55.58,5.74,0.06,83.09,2.7970752,0.10518,0.0376036,19.87,2.05,0.02,29.71
":version :txact, :n-workers 32, :n-secondary-workers 2, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",55.3,5.7,0.07,82.63,2.7871614,0.091872,0.0329626,19.84,2.05,0.03,29.65
":version :txact, :n-workers 34, :n-secondary-workers 2, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",55.13,5.75,0.06,82.71,2.8139182,0.0927,0.0329434,19.59,2.04,0.02,29.39
":version :txact, :n-workers 36, :n-secondary-workers 2, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",58.77,5.8,0.07,86.83,2.8513048,0.161773,0.0567365,20.61,2.03,0.02,30.45
":version :txact, :n-workers 38, :n-secondary-workers 2, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",55.12,5.68,0.06,82.38,2.786302,0.093511,0.033561,19.78,2.04,0.02,29.57
":version :txact, :n-workers 40, :n-secondary-workers 2, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",57.98,5.79,0.09,85.79,2.8310234,0.133205,0.0470519,20.48,2.05,0.03,30.3
":version :txact, :n-workers 42, :n-secondary-workers 2, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",56.49,5.81,0.06,84.16,2.8411884,0.129374,0.0455352,19.88,2.04,0.02,29.62
":version :txact, :n-workers 44, :n-secondary-workers 2, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",57.22,5.77,0.07,84.9,2.8267313,0.132238,0.0467812,20.24,2.04,0.02,30.03
":version :txact, :n-workers 46, :n-secondary-workers 2, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",55.52,5.63,0.07,82.76,2.7534726,0.100845,0.0366247,20.16,2.04,0.03,30.06
":version :txact, :n-workers 48, :n-secondary-workers 2, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",55.27,5.75,0.08,82.81,2.8066306,0.090003,0.032068,19.69,2.05,0.03,29.51
":version :txact, :n-workers 50, :n-secondary-workers 2, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",56.27,5.82,0.07,84.47,2.8622593,0.112213,0.0392043,19.66,2.03,0.02,29.51
":version :txact, :n-workers 52, :n-secondary-workers 2, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",55.93,5.74,0.08,83.55,2.8006507,0.093931,0.033539,19.97,2.05,0.03,29.83
":version :txact, :n-workers 54, :n-secondary-workers 2, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",55.51,5.71,0.06,82.98,2.79641,0.09519,0.0340401,19.85,2.04,0.02,29.67
":version :txact, :n-workers 56, :n-secondary-workers 2, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",55.28,5.72,0.08,82.73,2.8036065,0.105938,0.0377863,19.72,2.04,0.03,29.51
":version :txact, :n-workers 58, :n-secondary-workers 2, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",63.85,5.98,0.06,92.68,2.9482787,0.265342,0.089999,21.66,2.03,0.02,31.44
":version :txact, :n-workers 60, :n-secondary-workers 2, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",56.56,5.73,0.08,84.09,2.8166616,0.116978,0.0415307,20.08,2.03,0.03,29.85
":version :txact, :n-workers 62, :n-secondary-workers 2, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",55.51,5.73,0.07,82.83,2.7999223,0.104425,0.0372957,19.83,2.05,0.03,29.58
":version :txact, :n-workers 64, :n-secondary-workers 2, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",54.74,5.72,0.07,82.07,2.8075476,0.090666,0.0322937,19.5,2.04,0.02,29.23
":version :txact, :n-workers 1, :n-secondary-workers 2, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",71.52,7.58,0.07,109.17,3.7908571,1.111958,0.2933263,18.87,2.0,0.02,28.8
":version :txact, :n-workers 2, :n-secondary-workers 2, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",64.07,6.37,0.07,94.69,3.1386516,0.457995,0.1459209,20.41,2.03,0.02,30.17
":version :txact, :n-workers 4, :n-secondary-workers 2, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",60.4,6.0,0.07,89.03,2.9355661,0.22785,0.0776171,20.58,2.04,0.02,30.33
":version :txact, :n-workers 6, :n-secondary-workers 2, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",57.4,5.85,0.08,85.27,2.8578374,0.162102,0.0567219,20.09,2.05,0.03,29.84
":version :txact, :n-workers 8, :n-secondary-workers 2, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",55.89,5.76,0.07,83.48,2.8288055,0.129344,0.0457239,19.76,2.04,0.02,29.51
":version :txact, :n-workers 10, :n-secondary-workers 2, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",55.66,5.72,0.08,83.17,2.8025444,0.087381,0.0311792,19.86,2.04,0.03,29.68
":version :txact, :n-workers 12, :n-secondary-workers 2, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",55.12,5.65,0.06,82.47,2.7784115,0.087037,0.0313262,19.84,2.03,0.02,29.68
":version :txact, :n-workers 14, :n-secondary-workers 2, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",55.85,5.72,0.08,83.33,2.8095074,0.108714,0.038695,19.88,2.04,0.03,29.66
":version :txact, :n-workers 16, :n-secondary-workers 2, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",55.52,5.65,0.08,82.74,2.7608113,0.080385,0.0291164,20.11,2.05,0.03,29.97
":version :txact, :n-workers 18, :n-secondary-workers 2, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",54.95,5.7,0.07,82.31,2.79565,0.088444,0.0316363,19.66,2.04,0.03,29.44
":version :txact, :n-workers 20, :n-secondary-workers 2, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",55.03,5.69,0.06,82.59,2.7982494,0.091951,0.0328602,19.67,2.03,0.02,29.51
":version :txact, :n-workers 22, :n-secondary-workers 2, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",55.25,5.68,0.08,82.8,2.7873034,0.089394,0.0320719,19.82,2.04,0.03,29.71
":version :txact, :n-workers 24, :n-secondary-workers 2, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",54.78,5.66,0.06,82.02,2.7821228,0.086856,0.0312193,19.69,2.03,0.02,29.48
":version :txact, :n-workers 26, :n-secondary-workers 2, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",55.47,5.64,0.08,82.39,2.7633094,0.083662,0.030276,20.07,2.04,0.03,29.82
":version :txact, :n-workers 28, :n-secondary-workers 2, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",54.8,5.65,0.07,81.81,2.7619614,0.094831,0.0343347,19.84,2.05,0.03,29.62
":version :txact, :n-workers 30, :n-secondary-workers 2, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",55.84,5.61,0.06,82.92,2.7448715,0.101909,0.0371271,20.34,2.04,0.02,30.21
":version :txact, :n-workers 32, :n-secondary-workers 2, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",54.84,5.72,0.06,82.22,2.8048991,0.094851,0.0338162,19.55,2.04,0.02,29.31
":version :txact, :n-workers 34, :n-secondary-workers 2, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",57.21,5.74,0.07,84.8,2.8092333,0.142324,0.0506629,20.36,2.04,0.02,30.19
":version :txact, :n-workers 36, :n-secondary-workers 2, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",55.94,5.68,0.07,83.18,2.7709092,0.098698,0.0356194,20.19,2.05,0.03,30.02
