Option,Energy Cores,Energy Ram,Energy Gpu,Energy Pkg,Time (perf) (s),Time (exec) (s),Ratio time (%),Power_Cores,Power_Ram,Power_Gpu,Power_Pkg
":version :original, :n-workers 44, :n-secondary-workers 0, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",47.18,1.19,0.02,48.01,2.6327654,0.108368,0.0411613,17.92,0.45,0.01,18.24
":version :original, :n-workers 46, :n-secondary-workers 0, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",47.61,1.18,0.02,48.44,2.5948973,0.107275,0.0413408,18.35,0.45,0.01,18.67
":version :original, :n-workers 48, :n-secondary-workers 0, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",49.9,1.2,0.02,50.76,2.6692138,0.16247,0.0608681,18.69,0.45,0.01,19.02
":version :original, :n-workers 50, :n-secondary-workers 0, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",48.15,1.2,0.02,48.99,2.6452968,0.130044,0.0491605,18.2,0.45,0.01,18.52
":version :original, :n-workers 52, :n-secondary-workers 0, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",47.16,1.19,0.03,48.0,2.5938055,0.106382,0.0410139,18.18,0.46,0.01,18.51
":version :original, :n-workers 54, :n-secondary-workers 0, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",50.5,1.24,0.03,51.4,2.7715605,0.160899,0.0580536,18.22,0.45,0.01,18.55
":version :original, :n-workers 56, :n-secondary-workers 0, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",48.03,1.2,0.02,48.87,2.6380762,0.121646,0.0461116,18.21,0.45,0.01,18.52
":version :original, :n-workers 58, :n-secondary-workers 0, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",47.6,1.18,0.02,48.44,2.6097033,0.101081,0.0387328,18.24,0.45,0.01,18.56
":version :original, :n-workers 60, :n-secondary-workers 0, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",47.91,1.19,0.02,48.75,2.6174713,0.109,0.0416432,18.3,0.45,0.01,18.62
":version :original, :n-workers 62, :n-secondary-workers 0, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",49.8,1.36,0.35,51.01,2.6635924,0.10086,0.0378662,18.7,0.51,0.13,19.15
":version :original, :n-workers 64, :n-secondary-workers 0, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",50.99,1.41,0.41,52.25,2.6722399,0.113918,0.0426302,19.08,0.53,0.15,19.55
":version :original, :n-workers 1, :n-secondary-workers 0, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",48.04,1.42,0.51,49.4,2.6991117,0.150813,0.055875,17.8,0.53,0.19,18.3
":version :original, :n-workers 2, :n-secondary-workers 0, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",47.15,1.32,0.35,48.32,2.6379194,0.114221,0.0432997,17.87,0.5,0.13,18.32
":version :original, :n-workers 4, :n-secondary-workers 0, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",45.68,1.17,0.02,46.53,2.6144821,0.082032,0.031376,17.47,0.45,0.01,17.8
":version :original, :n-workers 6, :n-secondary-workers 0, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",46.91,1.17,0.02,47.72,2.6049301,0.0886,0.0340124,18.01,0.45,0.01,18.32
":version :original, :n-workers 8, :n-secondary-workers 0, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",46.04,1.17,0.02,46.86,2.6143502,0.078935,0.030193,17.61,0.45,0.01,17.92
":version :original, :n-workers 10, :n-secondary-workers 0, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",46.61,1.16,0.02,47.44,2.5826189,0.086126,0.0333483,18.05,0.45,0.01,18.37
":version :original, :n-workers 12, :n-secondary-workers 0, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",48.35,1.33,0.32,49.5,2.642523,0.084992,0.0321632,18.3,0.5,0.12,18.73
":version :original, :n-workers 14, :n-secondary-workers 0, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",48.74,1.3,0.29,49.85,2.6316767,0.092796,0.0352612,18.52,0.49,0.11,18.94
":version :original, :n-workers 16, :n-secondary-workers 0, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",47.07,1.17,0.02,47.89,2.5878705,0.096018,0.0371031,18.19,0.45,0.01,18.51
":version :original, :n-workers 18, :n-secondary-workers 0, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",47.24,1.18,0.02,48.08,2.6200058,0.116293,0.0443865,18.03,0.45,0.01,18.35
":version :original, :n-workers 20, :n-secondary-workers 0, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",47.18,1.17,0.01,47.99,2.5973319,0.099116,0.0381607,18.16,0.45,0.0,18.48
":version :original, :n-workers 22, :n-secondary-workers 0, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",46.99,1.18,0.02,47.82,2.6265785,0.097308,0.0370474,17.89,0.45,0.01,18.21
":version :original, :n-workers 24, :n-secondary-workers 0, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",46.5,1.2,0.03,47.37,2.6576625,0.092769,0.0349062,17.5,0.45,0.01,17.82
":version :original, :n-workers 26, :n-secondary-workers 0, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",47.18,1.18,0.02,48.0,2.6328604,0.099261,0.0377008,17.92,0.45,0.01,18.23
":version :original, :n-workers 28, :n-secondary-workers 0, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",47.58,1.18,0.01,48.39,2.6321977,0.112315,0.0426697,18.08,0.45,0.0,18.38
":version :original, :n-workers 30, :n-secondary-workers 0, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",48.2,1.19,0.01,49.03,2.6573182,0.12371,0.0465545,18.14,0.45,0.0,18.45
":version :original, :n-workers 32, :n-secondary-workers 0, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",47.06,1.19,0.02,47.91,2.6609211,0.102553,0.0385404,17.69,0.45,0.01,18.01
":version :original, :n-workers 34, :n-secondary-workers 0, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",51.65,1.23,0.02,52.54,2.7455387,0.187193,0.0681808,18.81,0.45,0.01,19.14
":version :original, :n-workers 36, :n-secondary-workers 0, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",46.77,1.18,0.02,47.59,2.6118946,0.104468,0.039997,17.91,0.45,0.01,18.22
":version :original, :n-workers 38, :n-secondary-workers 0, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",48.79,1.21,0.02,49.65,2.6656434,0.125445,0.0470599,18.3,0.45,0.01,18.63
":version :original, :n-workers 40, :n-secondary-workers 0, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",50.07,1.39,0.48,51.39,2.6339837,0.101269,0.0384471,19.01,0.53,0.18,19.51
":version :original, :n-workers 42, :n-secondary-workers 0, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",48.1,1.26,0.15,49.09,2.6628074,0.110528,0.0415081,18.06,0.47,0.06,18.44
":version :original, :n-workers 44, :n-secondary-workers 0, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",48.62,1.19,0.02,49.45,2.6339553,0.132594,0.0503403,18.46,0.45,0.01,18.77
":version :original, :n-workers 46, :n-secondary-workers 0, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",48.38,1.21,0.02,49.24,2.6813297,0.115858,0.0432092,18.04,0.45,0.01,18.36
":version :original, :n-workers 48, :n-secondary-workers 0, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",48.5,1.21,0.02,49.36,2.695491,0.123342,0.0457586,17.99,0.45,0.01,18.31
":version :original, :n-workers 50, :n-secondary-workers 0, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",47.54,1.2,0.02,48.36,2.6357539,0.105532,0.0400386,18.04,0.46,0.01,18.35
":version :original, :n-workers 52, :n-secondary-workers 0, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",47.08,1.2,0.02,47.89,2.6489924,0.109955,0.0415082,17.77,0.45,0.01,18.08
":version :original, :n-workers 54, :n-secondary-workers 0, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",49.14,1.22,0.02,49.99,2.713286,0.140765,0.0518799,18.11,0.45,0.01,18.42
":version :original, :n-workers 56, :n-secondary-workers 0, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",50.25,1.22,0.03,51.12,2.6845283,0.161806,0.0602735,18.72,0.45,0.01,19.04
":version :original, :n-workers 58, :n-secondary-workers 0, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",54.44,1.47,0.5,55.82,2.773856,0.184804,0.0666235,19.63,0.53,0.18,20.12
":version :original, :n-workers 60, :n-secondary-workers 0, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",49.44,1.37,0.41,50.69,2.6678303,0.113777,0.0426478,18.53,0.51,0.15,19.0
":version :original, :n-workers 62, :n-secondary-workers 0, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",48.67,1.25,0.13,49.63,2.6533292,0.123959,0.0467183,18.34,0.47,0.05,18.7
":version :original, :n-workers 64, :n-secondary-workers 0, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",46.93,1.18,0.02,47.77,2.6196404,0.091001,0.034738,17.91,0.45,0.01,18.24
":version :original, :n-workers 1, :n-secondary-workers 0, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",44.57,1.18,0.02,45.42,2.6854714,0.146475,0.0545435,16.6,0.44,0.01,16.91
":version :original, :n-workers 2, :n-secondary-workers 0, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",44.47,1.17,0.02,45.31,2.6162879,0.101338,0.0387335,17.0,0.45,0.01,17.32
":version :original, :n-workers 4, :n-secondary-workers 0, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",45.09,1.17,0.02,45.91,2.6030261,0.080292,0.0308456,17.32,0.45,0.01,17.64
":version :original, :n-workers 6, :n-secondary-workers 0, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",45.54,1.18,0.01,46.39,2.6426879,0.080099,0.0303097,17.23,0.45,0.0,17.55
":version :original, :n-workers 8, :n-secondary-workers 0, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",46.48,1.17,0.02,47.32,2.6005962,0.097984,0.0376775,17.87,0.45,0.01,18.2
":version :original, :n-workers 10, :n-secondary-workers 0, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",46.02,1.18,0.03,46.87,2.6134338,0.092247,0.0352972,17.61,0.45,0.01,17.93
":version :original, :n-workers 12, :n-secondary-workers 0, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",46.48,1.17,0.01,47.29,2.5977043,0.085591,0.0329487,17.89,0.45,0.0,18.2
":version :original, :n-workers 14, :n-secondary-workers 0, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",47.55,1.18,0.02,48.38,2.6339931,0.11728,0.0445256,18.05,0.45,0.01,18.37
":version :original, :n-workers 16, :n-secondary-workers 0, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",46.64,1.17,0.02,47.47,2.6172141,0.097101,0.0371009,17.82,0.45,0.01,18.14
":version :original, :n-workers 18, :n-secondary-workers 0, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",45.75,1.18,0.02,46.59,2.6278138,0.086476,0.032908,17.41,0.45,0.01,17.73
":version :original, :n-workers 20, :n-secondary-workers 0, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",47.14,1.18,0.02,47.97,2.6221838,0.094283,0.0359559,17.98,0.45,0.01,18.29
":version :original, :n-workers 22, :n-secondary-workers 0, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",46.88,1.19,0.02,47.71,2.6416335,0.097097,0.0367564,17.75,0.45,0.01,18.06
":version :original, :n-workers 24, :n-secondary-workers 0, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",46.66,1.18,0.02,47.5,2.6352459,0.089957,0.0341361,17.71,0.45,0.01,18.02
":version :original, :n-workers 26, :n-secondary-workers 0, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",47.24,1.18,0.02,48.07,2.6051712,0.104138,0.0399736,18.13,0.45,0.01,18.45
":version :original, :n-workers 28, :n-secondary-workers 0, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",46.0,1.18,0.02,46.84,2.6292498,0.087094,0.033125,17.5,0.45,0.01,17.81
":version :original, :n-workers 30, :n-secondary-workers 0, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",46.87,1.19,0.01,47.7,2.6490205,0.094186,0.035555,17.69,0.45,0.0,18.01
":version :original, :n-workers 32, :n-secondary-workers 0, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",47.37,1.18,0.02,48.21,2.5982421,0.093535,0.0359993,18.23,0.45,0.01,18.55
":version :original, :n-workers 34, :n-secondary-workers 0, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",49.31,1.35,0.33,50.48,2.6806885,0.108429,0.0404482,18.39,0.5,0.12,18.83
":version :original, :n-workers 36, :n-secondary-workers 0, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",49.14,1.2,0.02,49.97,2.6609119,0.138925,0.0522095,18.47,0.45,0.01,18.78
":version :original, :n-workers 38, :n-secondary-workers 0, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",46.69,1.19,0.01,47.51,2.6541113,0.107129,0.0403634,17.59,0.45,0.0,17.9
":version :original, :n-workers 40, :n-secondary-workers 0, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",48.98,1.21,0.02,49.84,2.6980507,0.147575,0.0546969,18.15,0.45,0.01,18.47
":version :original, :n-workers 42, :n-secondary-workers 0, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",48.82,1.31,0.19,49.84,2.7004046,0.124461,0.0460898,18.08,0.49,0.07,18.46
":version :original, :n-workers 44, :n-secondary-workers 0, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",47.96,1.26,0.16,48.94,2.6282597,0.099436,0.0378334,18.25,0.48,0.06,18.62
":version :original, :n-workers 46, :n-secondary-workers 0, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",46.79,1.18,0.02,47.63,2.5975364,0.089525,0.0344653,18.01,0.45,0.01,18.34
":version :original, :n-workers 48, :n-secondary-workers 0, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",46.57,1.18,0.02,47.39,2.6059465,0.110281,0.042319,17.87,0.45,0.01,18.19
":version :original, :n-workers 50, :n-secondary-workers 0, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",47.14,1.2,0.02,47.98,2.6701856,0.11368,0.0425738,17.65,0.45,0.01,17.97
":version :original, :n-workers 52, :n-secondary-workers 0, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",47.27,1.18,0.03,48.09,2.5983577,0.099418,0.0382619,18.19,0.45,0.01,18.51
":version :original, :n-workers 54, :n-secondary-workers 0, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",48.48,1.21,0.02,49.34,2.6928834,0.129191,0.047975,18.0,0.45,0.01,18.32
":version :original, :n-workers 56, :n-secondary-workers 0, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",48.17,1.2,0.02,49.04,2.6736748,0.118328,0.0442567,18.02,0.45,0.01,18.34
":version :original, :n-workers 58, :n-secondary-workers 0, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",50.11,1.21,0.01,50.96,2.6934338,0.160108,0.0594438,18.6,0.45,0.0,18.92
":version :original, :n-workers 60, :n-secondary-workers 0, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",46.74,1.18,0.02,47.56,2.6178335,0.098826,0.0377511,17.85,0.45,0.01,18.17
":version :original, :n-workers 62, :n-secondary-workers 0, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",47.83,1.18,0.02,48.67,2.6215438,0.112181,0.042792,18.24,0.45,0.01,18.57
":version :original, :n-workers 64, :n-secondary-workers 0, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",46.75,1.19,0.02,47.58,2.6319454,0.105802,0.0401992,17.76,0.45,0.01,18.08
":version :original, :n-workers 1, :n-secondary-workers 0, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",44.55,1.17,0.02,45.39,2.6479917,0.146688,0.0553959,16.82,0.44,0.01,17.14
":version :original, :n-workers 2, :n-secondary-workers 0, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",44.89,1.16,0.02,45.72,2.5833984,0.095542,0.0369831,17.38,0.45,0.01,17.7
":version :original, :n-workers 4, :n-secondary-workers 0, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",45.37,1.15,0.02,46.17,2.583714,0.076687,0.0296809,17.56,0.45,0.01,17.87
":version :original, :n-workers 6, :n-secondary-workers 0, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",45.69,1.15,0.01,46.48,2.5709708,0.074282,0.0288926,17.77,0.45,0.0,18.08
":version :original, :n-workers 8, :n-secondary-workers 0, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",45.83,1.17,0.01,46.67,2.6191652,0.090847,0.0346855,17.5,0.45,0.0,17.82
":version :original, :n-workers 10, :n-secondary-workers 0, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",46.03,1.17,0.02,46.85,2.6006641,0.082029,0.0315416,17.7,0.45,0.01,18.01
":version :original, :n-workers 12, :n-secondary-workers 0, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",46.44,1.16,0.02,47.25,2.6022739,0.111643,0.0429021,17.85,0.45,0.01,18.16
":version :original, :n-workers 14, :n-secondary-workers 0, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",46.85,1.18,0.01,47.68,2.6464979,0.097397,0.0368022,17.7,0.45,0.0,18.02
":version :original, :n-workers 16, :n-secondary-workers 0, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",47.32,1.16,0.01,48.13,2.6053333,0.102511,0.0393466,18.16,0.45,0.0,18.47
":version :original, :n-workers 18, :n-secondary-workers 0, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",47.64,1.16,0.02,48.47,2.6024916,0.098957,0.0380239,18.31,0.45,0.01,18.62
":version :original, :n-workers 20, :n-secondary-workers 0, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",46.86,1.16,0.02,47.68,2.5865152,0.091207,0.0352625,18.12,0.45,0.01,18.43
":version :original, :n-workers 22, :n-secondary-workers 0, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",46.1,1.18,0.02,46.93,2.6449128,0.08748,0.0330748,17.43,0.45,0.01,17.74
