Option,Energy Cores,Energy Ram,Energy Gpu,Energy Pkg,Time (perf) (s),Time (exec) (s),Ratio time (%),Power_Cores,Power_Ram,Power_Gpu,Power_Pkg
":version :original, :n-workers 14, :n-secondary-workers 0, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",53.48,5.64,0.05,80.49,2.78561,0.096725,0.0347231,19.2,2.02,0.02,28.89
":version :original, :n-workers 16, :n-secondary-workers 0, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",54.3,5.6,0.05,81.04,2.7543067,0.110401,0.040083,19.71,2.03,0.02,29.42
":version :original, :n-workers 18, :n-secondary-workers 0, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",54.74,5.7,0.05,81.89,2.8104697,0.122785,0.0436884,19.48,2.03,0.02,29.14
":version :original, :n-workers 20, :n-secondary-workers 0, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",53.82,5.63,0.06,80.81,2.7795566,0.105352,0.0379024,19.36,2.03,0.02,29.07
":version :original, :n-workers 22, :n-secondary-workers 0, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",55.66,5.71,0.06,82.82,2.8121962,0.142961,0.0508361,19.79,2.03,0.02,29.45
":version :original, :n-workers 24, :n-secondary-workers 0, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",54.37,5.64,0.06,81.39,2.7838214,0.114166,0.0410105,19.53,2.03,0.02,29.24
":version :original, :n-workers 26, :n-secondary-workers 0, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",56.19,5.77,0.05,83.66,2.8489345,0.160634,0.0563839,19.72,2.03,0.02,29.37
":version :original, :n-workers 28, :n-secondary-workers 0, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",56.24,5.67,0.06,83.36,2.7891304,0.146712,0.0526013,20.16,2.03,0.02,29.89
":version :original, :n-workers 30, :n-secondary-workers 0, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",56.35,5.7,0.05,83.61,2.810725,0.149221,0.0530899,20.05,2.03,0.02,29.75
":version :original, :n-workers 32, :n-secondary-workers 0, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",55.6,5.67,0.05,82.77,2.7984073,0.132407,0.0473151,19.87,2.03,0.02,29.58
":version :original, :n-workers 34, :n-secondary-workers 0, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",56.69,5.69,0.04,84.02,2.8101436,0.155294,0.0552619,20.17,2.02,0.01,29.9
":version :original, :n-workers 36, :n-secondary-workers 0, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",60.14,5.81,0.04,88.08,2.8760969,0.220806,0.0767728,20.91,2.02,0.01,30.62
":version :original, :n-workers 38, :n-secondary-workers 0, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",54.91,5.63,0.05,81.95,2.7716074,0.117521,0.0424017,19.81,2.03,0.02,29.57
":version :original, :n-workers 40, :n-secondary-workers 0, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",55.81,5.7,0.06,83.13,2.7982576,0.138651,0.049549,19.94,2.04,0.02,29.71
":version :original, :n-workers 42, :n-secondary-workers 0, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",55.66,5.72,0.05,82.83,2.8091984,0.135017,0.0480625,19.81,2.04,0.02,29.49
":version :original, :n-workers 44, :n-secondary-workers 0, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",58.27,5.76,0.05,85.74,2.8357498,0.175069,0.0617364,20.55,2.03,0.02,30.24
":version :original, :n-workers 46, :n-secondary-workers 0, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",58.87,5.81,0.06,86.61,2.8589457,0.194236,0.0679397,20.59,2.03,0.02,30.29
":version :original, :n-workers 48, :n-secondary-workers 0, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",55.37,5.72,0.05,82.45,2.8081882,0.124855,0.0444611,19.72,2.04,0.02,29.36
":version :original, :n-workers 50, :n-secondary-workers 0, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",55.0,5.72,0.05,82.3,2.8160655,0.131301,0.0466257,19.53,2.03,0.02,29.23
":version :original, :n-workers 52, :n-secondary-workers 0, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",54.94,5.71,0.05,81.97,2.8077157,0.130498,0.0464784,19.57,2.03,0.02,29.19
":version :original, :n-workers 54, :n-secondary-workers 0, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",59.58,5.79,0.04,87.39,2.8590914,0.196151,0.0686061,20.84,2.03,0.01,30.57
":version :original, :n-workers 56, :n-secondary-workers 0, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",57.82,5.76,0.05,85.31,2.8302408,0.168052,0.0593773,20.43,2.04,0.02,30.14
":version :original, :n-workers 58, :n-secondary-workers 0, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",55.91,5.72,0.04,82.96,2.8091642,0.132995,0.0473433,19.9,2.04,0.01,29.53
":version :original, :n-workers 60, :n-secondary-workers 0, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",56.29,5.73,0.04,83.62,2.8156149,0.147815,0.0524983,19.99,2.04,0.01,29.7
":version :original, :n-workers 62, :n-secondary-workers 0, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",58.45,5.81,0.06,86.06,2.8529241,0.186395,0.0653347,20.49,2.04,0.02,30.17
":version :original, :n-workers 64, :n-secondary-workers 0, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",56.94,5.79,0.06,84.38,2.8577403,0.168793,0.0590652,19.92,2.03,0.02,29.53
":version :original, :n-workers 1, :n-secondary-workers 0, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",51.8,5.64,0.06,79.03,2.7978864,0.161934,0.0578773,18.51,2.02,0.02,28.25
":version :original, :n-workers 2, :n-secondary-workers 0, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",52.11,5.62,0.05,78.95,2.7864802,0.119463,0.0428724,18.7,2.02,0.02,28.33
":version :original, :n-workers 4, :n-secondary-workers 0, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",52.96,5.53,0.07,79.44,2.7352715,0.093376,0.0341377,19.36,2.02,0.03,29.04
":version :original, :n-workers 6, :n-secondary-workers 0, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",53.03,5.6,0.05,79.74,2.7709718,0.10426,0.0376258,19.14,2.02,0.02,28.78
":version :original, :n-workers 8, :n-secondary-workers 0, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",53.24,5.61,0.07,79.8,2.7513681,0.096783,0.0351763,19.35,2.04,0.03,29.0
":version :original, :n-workers 10, :n-secondary-workers 0, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",53.77,5.59,0.04,80.32,2.7609007,0.100956,0.0365663,19.48,2.02,0.01,29.09
":version :original, :n-workers 12, :n-secondary-workers 0, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",53.45,5.61,0.05,79.96,2.7725601,0.101828,0.0367271,19.28,2.02,0.02,28.84
":version :original, :n-workers 14, :n-secondary-workers 0, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",54.17,5.76,0.05,81.72,2.8493962,0.105903,0.0371668,19.01,2.02,0.02,28.68
":version :original, :n-workers 16, :n-secondary-workers 0, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",54.25,5.59,0.06,81.06,2.7627331,0.114869,0.041578,19.64,2.02,0.02,29.34
":version :original, :n-workers 18, :n-secondary-workers 0, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",53.47,5.55,0.05,79.9,2.7345567,0.096788,0.0353944,19.55,2.03,0.02,29.22
":version :original, :n-workers 20, :n-secondary-workers 0, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",54.3,5.62,0.07,81.21,2.763478,0.105348,0.0381215,19.65,2.03,0.03,29.39
":version :original, :n-workers 22, :n-secondary-workers 0, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",57.43,5.71,0.06,84.72,2.8183289,0.166455,0.0590616,20.38,2.03,0.02,30.06
":version :original, :n-workers 24, :n-secondary-workers 0, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",55.73,5.7,0.05,82.8,2.8154239,0.144871,0.0514562,19.79,2.02,0.02,29.41
":version :original, :n-workers 26, :n-secondary-workers 0, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",55.15,5.7,0.05,82.22,2.812876,0.133395,0.047423,19.61,2.03,0.02,29.23
":version :original, :n-workers 28, :n-secondary-workers 0, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",53.98,5.6,0.05,80.56,2.7616543,0.113716,0.0411768,19.55,2.03,0.02,29.17
":version :original, :n-workers 30, :n-secondary-workers 0, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",55.42,5.72,0.04,82.32,2.8154391,0.138506,0.0491952,19.68,2.03,0.01,29.24
":version :original, :n-workers 32, :n-secondary-workers 0, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",54.62,5.67,0.06,81.4,2.7800468,0.123886,0.0445626,19.65,2.04,0.02,29.28
":version :original, :n-workers 34, :n-secondary-workers 0, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",54.3,5.63,0.05,81.04,2.7782758,0.118552,0.0426711,19.54,2.03,0.02,29.17
":version :original, :n-workers 36, :n-secondary-workers 0, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",57.77,5.71,0.05,85.0,2.8142656,0.175295,0.062288,20.53,2.03,0.02,30.2
":version :original, :n-workers 38, :n-secondary-workers 0, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",54.88,5.67,0.07,81.82,2.7944693,0.130538,0.046713,19.64,2.03,0.03,29.28
":version :original, :n-workers 40, :n-secondary-workers 0, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",54.37,5.71,0.06,81.59,2.8048058,0.112688,0.0401768,19.38,2.04,0.02,29.09
":version :original, :n-workers 42, :n-secondary-workers 0, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",56.29,5.72,0.07,83.69,2.8199788,0.152317,0.0540135,19.96,2.03,0.02,29.68
":version :original, :n-workers 44, :n-secondary-workers 0, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",56.02,5.68,0.05,83.0,2.7900851,0.133465,0.0478355,20.08,2.04,0.02,29.75
":version :original, :n-workers 46, :n-secondary-workers 0, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",55.34,5.68,0.06,82.58,2.7962924,0.128646,0.0460059,19.79,2.03,0.02,29.53
":version :original, :n-workers 48, :n-secondary-workers 0, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",58.74,5.82,0.04,86.49,2.8602301,0.194215,0.0679019,20.54,2.03,0.01,30.24
":version :original, :n-workers 50, :n-secondary-workers 0, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",54.36,5.66,0.05,81.19,2.787879,0.12249,0.0439366,19.5,2.03,0.02,29.12
":version :original, :n-workers 52, :n-secondary-workers 0, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",57.34,5.84,0.05,84.77,2.8751106,0.18386,0.0639488,19.94,2.03,0.02,29.48
":version :original, :n-workers 54, :n-secondary-workers 0, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",54.56,5.7,0.05,81.36,2.7983859,0.125397,0.0448105,19.5,2.04,0.02,29.07
":version :original, :n-workers 56, :n-secondary-workers 0, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",54.79,5.74,0.04,81.69,2.8200076,0.135118,0.0479141,19.43,2.04,0.01,28.97
":version :original, :n-workers 58, :n-secondary-workers 0, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",55.2,5.75,0.05,82.26,2.8337258,0.148784,0.0525047,19.48,2.03,0.02,29.03
":version :original, :n-workers 60, :n-secondary-workers 0, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",55.53,5.76,0.06,82.76,2.8217331,0.137954,0.0488898,19.68,2.04,0.02,29.33
":version :original, :n-workers 62, :n-secondary-workers 0, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",54.7,5.69,0.05,81.54,2.8072107,0.131956,0.0470061,19.49,2.03,0.02,29.05
":version :original, :n-workers 64, :n-secondary-workers 0, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",55.19,5.69,0.05,82.06,2.7870267,0.132814,0.0476544,19.8,2.04,0.02,29.44
":version :original, :n-workers 1, :n-secondary-workers 0, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",51.46,5.67,0.05,78.75,2.8189021,0.160696,0.0570066,18.26,2.01,0.02,27.94
":version :original, :n-workers 2, :n-secondary-workers 0, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",52.22,5.67,0.06,79.29,2.8037729,0.118314,0.0421981,18.62,2.02,0.02,28.28
":version :original, :n-workers 4, :n-secondary-workers 0, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",52.11,5.61,0.05,78.93,2.7865634,0.106868,0.0383512,18.7,2.01,0.02,28.33
":version :original, :n-workers 6, :n-secondary-workers 0, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",52.67,5.6,0.05,79.48,2.774993,0.096554,0.0347943,18.98,2.02,0.02,28.64
":version :original, :n-workers 8, :n-secondary-workers 0, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",53.18,5.57,0.04,79.75,2.7508113,0.10247,0.0372508,19.33,2.02,0.01,28.99
":version :original, :n-workers 10, :n-secondary-workers 0, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",54.03,5.61,0.04,80.89,2.7723927,0.10989,0.0396372,19.49,2.02,0.01,29.18
":version :original, :n-workers 12, :n-secondary-workers 0, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",53.92,5.63,0.06,80.74,2.7776272,0.111092,0.0399953,19.41,2.03,0.02,29.07
":version :original, :n-workers 14, :n-secondary-workers 0, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",54.57,5.68,0.08,81.68,2.7955061,0.114427,0.0409325,19.52,2.03,0.03,29.22
":version :original, :n-workers 16, :n-secondary-workers 0, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",54.01,5.64,0.06,81.08,2.7887534,0.103978,0.0372848,19.37,2.02,0.02,29.07
":version :original, :n-workers 18, :n-secondary-workers 0, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",55.32,5.62,0.06,82.11,2.7711944,0.124468,0.0449149,19.96,2.03,0.02,29.63
":version :original, :n-workers 20, :n-secondary-workers 0, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",55.06,5.69,0.05,82.02,2.8027127,0.123472,0.0440545,19.65,2.03,0.02,29.26
":version :original, :n-workers 22, :n-secondary-workers 0, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",55.92,5.7,0.05,82.82,2.8039508,0.146371,0.0522017,19.94,2.03,0.02,29.54
":version :original, :n-workers 24, :n-secondary-workers 0, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",53.44,5.66,0.06,79.96,2.782432,0.114335,0.0410917,19.21,2.03,0.02,28.74
":version :original, :n-workers 26, :n-secondary-workers 0, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",54.17,5.65,0.05,80.95,2.7872445,0.12158,0.0436201,19.43,2.03,0.02,29.04
":version :original, :n-workers 28, :n-secondary-workers 0, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",55.47,5.63,0.06,82.29,2.7794337,0.132217,0.0475698,19.96,2.03,0.02,29.61
":version :original, :n-workers 30, :n-secondary-workers 0, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",54.21,5.64,0.05,80.98,2.7824438,0.111808,0.0401834,19.48,2.03,0.02,29.1
":version :original, :n-workers 32, :n-secondary-workers 0, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",54.68,5.61,0.06,81.31,2.7620585,0.115407,0.041783,19.8,2.03,0.02,29.44
":version :original, :n-workers 34, :n-secondary-workers 0, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",56.28,5.72,0.06,83.37,2.8183583,0.147607,0.0523734,19.97,2.03,0.02,29.58
":version :original, :n-workers 36, :n-secondary-workers 0, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",53.89,5.7,0.05,80.68,2.8075446,0.117006,0.0416756,19.19,2.03,0.02,28.74
":version :original, :n-workers 38, :n-secondary-workers 0, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",54.43,5.69,0.05,81.28,2.7952897,0.120697,0.0431787,19.47,2.04,0.02,29.08
":version :original, :n-workers 40, :n-secondary-workers 0, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",55.22,5.69,0.05,82.23,2.79734,0.1334,0.0476882,19.74,2.03,0.02,29.4
":version :original, :n-workers 42, :n-secondary-workers 0, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",54.44,5.69,0.07,81.51,2.7993745,0.124868,0.0446057,19.45,2.03,0.03,29.12
":version :original, :n-workers 44, :n-secondary-workers 0, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",57.03,5.76,0.05,84.52,2.8293437,0.163604,0.057824,20.16,2.04,0.02,29.87
":version :original, :n-workers 46, :n-secondary-workers 0, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",56.34,5.71,0.04,83.62,2.8113815,0.149742,0.0532628,20.04,2.03,0.01,29.74
":version :original, :n-workers 48, :n-secondary-workers 0, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",55.6,5.73,0.07,82.98,2.806052,0.127201,0.0453309,19.81,2.04,0.02,29.57
":version :original, :n-workers 50, :n-secondary-workers 0, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",57.92,5.77,0.05,85.66,2.8323202,0.162391,0.057335,20.45,2.04,0.02,30.24
":version :original, :n-workers 52, :n-secondary-workers 0, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",56.88,5.77,0.07,84.48,2.8392392,0.156865,0.055249,20.03,2.03,0.02,29.75
":version :original, :n-workers 54, :n-secondary-workers 0, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",55.31,5.6,0.05,82.19,2.7506402,0.11728,0.0426373,20.11,2.04,0.02,29.88
":version :original, :n-workers 56, :n-secondary-workers 0, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",58.4,5.77,0.06,86.01,2.8487769,0.181103,0.0635722,20.5,2.03,0.02,30.19
":version :original, :n-workers 58, :n-secondary-workers 0, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",54.28,5.71,0.05,81.3,2.8018126,0.114007,0.0406904,19.37,2.04,0.02,29.02
