Option,Energy Cores,Energy Ram,Energy Gpu,Energy Pkg,Time (perf) (s),Time (exec) (s),Ratio time (%),Power_Cores,Power_Ram,Power_Gpu,Power_Pkg
":version :txact, :n-workers 24, :n-secondary-workers 64, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",44.67,1.18,0.02,45.49,2.5803782,0.024565,0.0095199,17.31,0.46,0.01,17.63
":version :txact, :n-workers 26, :n-secondary-workers 64, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",43.65,1.16,0.02,44.45,2.5736358,0.026135,0.0101549,16.96,0.45,0.01,17.27
":version :txact, :n-workers 28, :n-secondary-workers 64, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",44.38,1.15,0.03,45.19,2.5352586,0.02498,0.009853,17.51,0.45,0.01,17.82
":version :txact, :n-workers 30, :n-secondary-workers 64, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",44.38,1.15,0.02,45.18,2.546371,0.033924,0.0133225,17.43,0.45,0.01,17.74
":version :txact, :n-workers 32, :n-secondary-workers 64, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",43.84,1.14,0.02,44.64,2.5350805,0.024933,0.0098352,17.29,0.45,0.01,17.61
":version :txact, :n-workers 34, :n-secondary-workers 64, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",45.22,1.16,0.02,46.05,2.5699576,0.051229,0.0199338,17.6,0.45,0.01,17.92
":version :txact, :n-workers 36, :n-secondary-workers 64, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",44.1,1.14,0.02,44.91,2.5268416,0.037011,0.0146471,17.45,0.45,0.01,17.77
":version :txact, :n-workers 38, :n-secondary-workers 64, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",43.69,1.16,0.02,44.52,2.572174,0.023543,0.009153,16.99,0.45,0.01,17.31
":version :txact, :n-workers 40, :n-secondary-workers 64, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",43.75,1.15,0.01,44.57,2.5491172,0.025743,0.0100988,17.16,0.45,0.0,17.48
":version :txact, :n-workers 42, :n-secondary-workers 64, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",43.76,1.15,0.03,44.57,2.5310791,0.026871,0.0106164,17.29,0.45,0.01,17.61
":version :txact, :n-workers 44, :n-secondary-workers 64, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",46.67,1.35,0.3,47.82,2.6263277,0.038442,0.0146372,17.77,0.51,0.11,18.21
":version :txact, :n-workers 46, :n-secondary-workers 64, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",44.7,1.22,0.17,45.66,2.5505592,0.023465,0.0091999,17.53,0.48,0.07,17.9
":version :txact, :n-workers 48, :n-secondary-workers 64, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",45.51,1.24,0.17,46.5,2.5666224,0.037395,0.0145697,17.73,0.48,0.07,18.12
":version :txact, :n-workers 50, :n-secondary-workers 64, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",44.09,1.17,0.03,44.92,2.5494843,0.02423,0.0095039,17.29,0.46,0.01,17.62
":version :txact, :n-workers 52, :n-secondary-workers 64, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",43.87,1.15,0.02,44.67,2.5180888,0.026021,0.0103336,17.42,0.46,0.01,17.74
":version :txact, :n-workers 54, :n-secondary-workers 64, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",43.61,1.17,0.03,44.45,2.5828828,0.026912,0.0104194,16.88,0.45,0.01,17.21
":version :txact, :n-workers 56, :n-secondary-workers 64, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",44.07,1.16,0.02,44.89,2.5633734,0.023957,0.0093459,17.19,0.45,0.01,17.51
":version :txact, :n-workers 58, :n-secondary-workers 64, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",44.0,1.16,0.03,44.82,2.5788025,0.028057,0.0108799,17.06,0.45,0.01,17.38
":version :txact, :n-workers 60, :n-secondary-workers 64, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",43.98,1.17,0.02,44.79,2.5808598,0.024216,0.0093829,17.04,0.45,0.01,17.35
":version :txact, :n-workers 62, :n-secondary-workers 64, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",43.76,1.14,0.01,44.55,2.5193057,0.025152,0.0099837,17.37,0.45,0.0,17.68
":version :txact, :n-workers 64, :n-secondary-workers 64, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",43.77,1.17,0.03,44.6,2.594675,0.031741,0.0122331,16.87,0.45,0.01,17.19
":version :txact, :n-workers 1, :n-secondary-workers 64, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",45.38,1.2,0.01,46.21,2.696371,0.117094,0.0434265,16.83,0.45,0.0,17.14
":version :txact, :n-workers 2, :n-secondary-workers 64, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",45.03,1.16,0.02,45.84,2.566924,0.059785,0.0232905,17.54,0.45,0.01,17.86
":version :txact, :n-workers 4, :n-secondary-workers 64, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",44.66,1.16,0.03,45.46,2.5467756,0.046237,0.0181551,17.54,0.46,0.01,17.85
":version :txact, :n-workers 6, :n-secondary-workers 64, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",43.62,1.17,0.02,44.44,2.5970318,0.035043,0.0134935,16.8,0.45,0.01,17.11
":version :txact, :n-workers 8, :n-secondary-workers 64, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",44.12,1.16,0.02,44.93,2.5411647,0.035102,0.0138134,17.36,0.46,0.01,17.68
":version :txact, :n-workers 10, :n-secondary-workers 64, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",43.58,1.15,0.01,44.38,2.5420157,0.026218,0.0103139,17.14,0.45,0.0,17.46
":version :txact, :n-workers 12, :n-secondary-workers 64, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",46.06,1.17,0.03,46.87,2.6008369,0.072518,0.0278826,17.71,0.45,0.01,18.02
":version :txact, :n-workers 14, :n-secondary-workers 64, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",43.56,1.16,0.01,44.35,2.5740688,0.024862,0.0096586,16.92,0.45,0.0,17.23
":version :txact, :n-workers 16, :n-secondary-workers 64, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",44.24,1.16,0.02,45.06,2.5610834,0.033701,0.0131589,17.27,0.45,0.01,17.59
":version :txact, :n-workers 18, :n-secondary-workers 64, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",43.46,1.16,0.02,44.29,2.5782389,0.02392,0.0092777,16.86,0.45,0.01,17.18
":version :txact, :n-workers 20, :n-secondary-workers 64, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",43.75,1.15,0.02,44.55,2.5353649,0.024493,0.0096605,17.26,0.45,0.01,17.57
":version :txact, :n-workers 22, :n-secondary-workers 64, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",43.88,1.16,0.02,44.69,2.5630827,0.030446,0.0118787,17.12,0.45,0.01,17.44
":version :txact, :n-workers 24, :n-secondary-workers 64, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",43.69,1.16,0.02,44.5,2.5596158,0.024039,0.0093916,17.07,0.45,0.01,17.39
":version :txact, :n-workers 26, :n-secondary-workers 64, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",43.86,1.17,0.03,44.7,2.5883157,0.029016,0.0112104,16.95,0.45,0.01,17.27
":version :txact, :n-workers 28, :n-secondary-workers 64, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",43.46,1.16,0.02,44.27,2.5580221,0.023982,0.0093752,16.99,0.45,0.01,17.31
":version :txact, :n-workers 30, :n-secondary-workers 64, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",43.76,1.16,0.03,44.57,2.5420084,0.024499,0.0096377,17.21,0.46,0.01,17.53
":version :txact, :n-workers 32, :n-secondary-workers 64, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",43.35,1.17,0.02,44.19,2.5992209,0.022922,0.0088188,16.68,0.45,0.01,17.0
":version :txact, :n-workers 34, :n-secondary-workers 64, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",43.91,1.15,0.01,44.71,2.5437577,0.025346,0.009964,17.26,0.45,0.0,17.58
":version :txact, :n-workers 36, :n-secondary-workers 64, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",44.06,1.16,0.02,44.88,2.5483349,0.025853,0.0101451,17.29,0.46,0.01,17.61
":version :txact, :n-workers 38, :n-secondary-workers 64, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",44.06,1.18,0.02,44.87,2.6033169,0.02497,0.0095916,16.92,0.45,0.01,17.24
":version :txact, :n-workers 40, :n-secondary-workers 64, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",43.98,1.15,0.02,44.79,2.534509,0.024063,0.0094941,17.35,0.45,0.01,17.67
":version :txact, :n-workers 42, :n-secondary-workers 64, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",43.78,1.16,0.02,44.6,2.5655559,0.028971,0.0112923,17.06,0.45,0.01,17.38
":version :txact, :n-workers 44, :n-secondary-workers 64, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",44.43,1.16,0.02,45.26,2.5615734,0.029177,0.0113903,17.34,0.45,0.01,17.67
":version :txact, :n-workers 46, :n-secondary-workers 64, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",44.35,1.16,0.02,45.19,2.5574778,0.024629,0.0096302,17.34,0.45,0.01,17.67
":version :txact, :n-workers 48, :n-secondary-workers 64, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",44.48,1.16,0.02,45.28,2.5463913,0.039115,0.015361,17.47,0.46,0.01,17.78
":version :txact, :n-workers 50, :n-secondary-workers 64, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",44.05,1.16,0.03,44.88,2.5692868,0.030659,0.0119329,17.14,0.45,0.01,17.47
":version :txact, :n-workers 52, :n-secondary-workers 64, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",44.01,1.15,0.03,44.82,2.5167009,0.023927,0.0095073,17.49,0.46,0.01,17.81
":version :txact, :n-workers 54, :n-secondary-workers 64, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",43.98,1.16,0.02,44.78,2.5721549,0.025043,0.0097362,17.1,0.45,0.01,17.41
":version :txact, :n-workers 56, :n-secondary-workers 64, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",44.27,1.16,0.02,45.08,2.5622257,0.031216,0.0121832,17.28,0.45,0.01,17.59
":version :txact, :n-workers 58, :n-secondary-workers 64, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",43.88,1.14,0.03,44.66,2.5086828,0.026399,0.0105231,17.49,0.45,0.01,17.8
":version :txact, :n-workers 60, :n-secondary-workers 64, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",45.54,1.17,0.02,46.38,2.5917612,0.060182,0.0232205,17.57,0.45,0.01,17.9
":version :txact, :n-workers 62, :n-secondary-workers 64, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",43.72,1.15,0.01,44.5,2.5282817,0.02545,0.0100661,17.29,0.45,0.0,17.6
":version :txact, :n-workers 64, :n-secondary-workers 64, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",44.42,1.16,0.03,45.25,2.5628154,0.026882,0.0104892,17.33,0.45,0.01,17.66
":version :txact, :n-workers 1, :n-secondary-workers 64, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",45.24,1.17,0.02,46.06,2.6072298,0.116645,0.0447391,17.35,0.45,0.01,17.67
":version :txact, :n-workers 2, :n-secondary-workers 64, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",45.32,1.17,0.02,46.13,2.5838523,0.059541,0.0230435,17.54,0.45,0.01,17.85
":version :txact, :n-workers 4, :n-secondary-workers 64, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",44.06,1.16,0.02,44.87,2.5660713,0.030141,0.011746,17.17,0.45,0.01,17.49
":version :txact, :n-workers 6, :n-secondary-workers 64, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",43.98,1.15,0.02,44.79,2.5247127,0.030333,0.0120144,17.42,0.46,0.01,17.74
":version :txact, :n-workers 8, :n-secondary-workers 64, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",43.78,1.16,0.02,44.58,2.5611421,0.025183,0.0098327,17.09,0.45,0.01,17.41
":version :txact, :n-workers 10, :n-secondary-workers 64, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",44.81,1.15,0.03,45.61,2.5459661,0.040709,0.0159896,17.6,0.45,0.01,17.91
":version :txact, :n-workers 12, :n-secondary-workers 64, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",44.23,1.15,0.02,45.04,2.5510469,0.027906,0.010939,17.34,0.45,0.01,17.66
":version :txact, :n-workers 14, :n-secondary-workers 64, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",44.5,1.17,0.03,45.33,2.588359,0.033095,0.0127861,17.19,0.45,0.01,17.51
":version :txact, :n-workers 16, :n-secondary-workers 64, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",43.82,1.16,0.03,44.65,2.54642,0.023828,0.0093575,17.21,0.46,0.01,17.53
":version :txact, :n-workers 18, :n-secondary-workers 64, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",45.28,1.16,0.03,46.09,2.552238,0.052007,0.020377,17.74,0.45,0.01,18.06
":version :txact, :n-workers 20, :n-secondary-workers 64, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",43.09,1.16,0.02,43.9,2.5737671,0.025238,0.0098059,16.74,0.45,0.01,17.06
":version :txact, :n-workers 22, :n-secondary-workers 64, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",44.31,1.17,0.03,45.14,2.573192,0.025755,0.010009,17.22,0.45,0.01,17.54
":version :txact, :n-workers 24, :n-secondary-workers 64, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",43.73,1.16,0.02,44.54,2.5767719,0.022204,0.008617,16.97,0.45,0.01,17.29
":version :txact, :n-workers 26, :n-secondary-workers 64, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",44.34,1.16,0.03,45.15,2.5510352,0.02468,0.0096745,17.38,0.45,0.01,17.7
":version :txact, :n-workers 28, :n-secondary-workers 64, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",43.83,1.15,0.03,44.63,2.5322627,0.022735,0.0089781,17.31,0.45,0.01,17.62
":version :txact, :n-workers 30, :n-secondary-workers 64, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",44.02,1.16,0.02,44.83,2.5770607,0.022894,0.0088838,17.08,0.45,0.01,17.4
":version :txact, :n-workers 32, :n-secondary-workers 64, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",44.38,1.16,0.02,45.2,2.5618936,0.026419,0.0103123,17.32,0.45,0.01,17.64
":version :txact, :n-workers 34, :n-secondary-workers 64, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",44.06,1.17,0.02,44.87,2.6065603,0.030836,0.0118302,16.9,0.45,0.01,17.21
":version :txact, :n-workers 36, :n-secondary-workers 64, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",44.7,1.15,0.02,45.51,2.5505632,0.032143,0.0126023,17.53,0.45,0.01,17.84
":version :txact, :n-workers 38, :n-secondary-workers 64, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",44.25,1.17,0.03,45.09,2.5956414,0.026682,0.0102795,17.05,0.45,0.01,17.37
":version :txact, :n-workers 40, :n-secondary-workers 64, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",44.37,1.16,0.02,45.18,2.5549082,0.023631,0.0092493,17.37,0.45,0.01,17.68
":version :txact, :n-workers 42, :n-secondary-workers 64, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",43.96,1.17,0.02,44.8,2.5892456,0.028821,0.011131,16.98,0.45,0.01,17.3
":version :txact, :n-workers 44, :n-secondary-workers 64, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",44.27,1.15,0.02,45.07,2.5180385,0.025914,0.0102913,17.58,0.46,0.01,17.9
":version :txact, :n-workers 46, :n-secondary-workers 64, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",43.87,1.16,0.02,44.69,2.5421685,0.023806,0.0093644,17.26,0.46,0.01,17.58
":version :txact, :n-workers 48, :n-secondary-workers 64, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",43.74,1.16,0.02,44.54,2.5671234,0.024325,0.0094756,17.04,0.45,0.01,17.35
":version :txact, :n-workers 50, :n-secondary-workers 64, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",43.97,1.16,0.02,44.79,2.556924,0.028034,0.010964,17.2,0.45,0.01,17.52
":version :txact, :n-workers 52, :n-secondary-workers 64, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",43.94,1.16,0.02,44.74,2.557128,0.025486,0.0099667,17.18,0.45,0.01,17.5
":version :txact, :n-workers 54, :n-secondary-workers 64, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",44.0,1.16,0.02,44.8,2.5453769,0.02627,0.0103207,17.29,0.46,0.01,17.6
":version :txact, :n-workers 56, :n-secondary-workers 64, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",43.81,1.18,0.02,44.63,2.6094784,0.039373,0.0150885,16.79,0.45,0.01,17.1
":version :txact, :n-workers 58, :n-secondary-workers 64, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",44.17,1.16,0.03,44.99,2.545892,0.027559,0.0108249,17.35,0.46,0.01,17.67
":version :txact, :n-workers 60, :n-secondary-workers 64, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",44.49,1.17,0.02,45.31,2.5956019,0.047541,0.018316,17.14,0.45,0.01,17.46
":version :txact, :n-workers 62, :n-secondary-workers 64, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",43.69,1.15,0.02,44.48,2.5350235,0.023656,0.0093317,17.23,0.45,0.01,17.55
":version :txact, :n-workers 64, :n-secondary-workers 64, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",43.74,1.16,0.02,44.56,2.5787136,0.028355,0.0109958,16.96,0.45,0.01,17.28
":version :txact, :n-workers 1, :n-secondary-workers 64, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",45.33,1.18,0.02,46.18,2.6368753,0.116582,0.0442122,17.19,0.45,0.01,17.51
":version :txact, :n-workers 2, :n-secondary-workers 64, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",45.09,1.16,0.02,45.91,2.5750749,0.063148,0.0245228,17.51,0.45,0.01,17.83
":version :txact, :n-workers 4, :n-secondary-workers 64, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",44.6,1.17,0.02,45.42,2.5808066,0.045268,0.0175403,17.28,0.45,0.01,17.6
":version :txact, :n-workers 6, :n-secondary-workers 64, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",44.06,1.14,0.02,44.84,2.5162588,0.030027,0.0119332,17.51,0.45,0.01,17.82
":version :txact, :n-workers 8, :n-secondary-workers 64, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",43.89,1.15,0.02,44.7,2.5447195,0.037,0.0145399,17.25,0.45,0.01,17.57
